"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  "
"AKZOINDIA","EQ","14-Aug-2025","3,431.30","3,449.80","3,452.80","3,408.00","3,450.00","3,421.00","3,422.00","40,354","13,80,91,254.60","4,445"
"AKZOINDIA","EQ","13-Aug-2025","3,425.20","3,435.00","3,453.30","3,415.00","3,417.00","3,431.30","3,434.72","26,154","8,98,31,670.30","5,705"
"AKZOINDIA","EQ","12-Aug-2025","3,452.80","3,441.00","3,443.80","3,383.20","3,423.00","3,425.20","3,417.45","32,576","11,13,26,714.20","5,535"
"AKZOINDIA","EQ","11-Aug-2025","3,644.60","3,519.70","3,540.00","3,405.40","3,454.00","3,452.80","3,455.14","79,907","27,60,89,900.10","10,268"
"AKZOINDIA","EQ","08-Aug-2025","3,624.90","3,680.00","3,680.00","3,591.00","3,649.40","3,644.60","3,620.11","80,812","29,25,48,417.50","8,064"
"AKZOINDIA","EQ","07-Aug-2025","3,696.00","3,705.90","3,733.60","3,614.00","3,621.00","3,624.90","3,652.06","44,435","16,22,79,400.40","8,528"
"AKZOINDIA","EQ","06-Aug-2025","3,691.50","3,719.90","3,725.90","3,666.10","3,700.00","3,696.00","3,696.00","63,941","23,63,25,642.90","9,319"
"AKZOINDIA","EQ","05-Aug-2025","3,722.00","3,750.00","3,783.00","3,563.50","3,699.00","3,691.50","3,660.72","85,792","31,40,60,440.40","17,077"
"AKZOINDIA","EQ","04-Aug-2025","3,635.90","3,635.90","3,780.00","3,606.80","3,724.00","3,722.00","3,705.38","1,52,070","56,34,77,584.90","30,095"
"AKZOINDIA","EQ","01-Aug-2025","3,771.40","3,793.10","3,798.30","3,624.50","3,635.00","3,635.90","3,684.26","14,744","5,43,20,725.20","3,226"
"AKZOINDIA","EQ","31-Jul-2025","3,817.80","3,790.00","3,863.60","3,750.00","3,780.10","3,771.40","3,797.27","15,472","5,87,51,289.90","4,772"
"AKZOINDIA","EQ","30-Jul-2025","3,784.50","3,784.50","3,868.00","3,777.70","3,830.00","3,817.80","3,825.75","31,914","12,20,95,001.40","7,566"
"AKZOINDIA","EQ","29-Jul-2025","3,760.90","3,760.90","3,810.00","3,741.50","3,781.80","3,784.50","3,781.88","21,072","7,96,91,862.90","5,095"
"AKZOINDIA","EQ","28-Jul-2025","3,766.80","3,768.80","3,815.40","3,680.50","3,778.60","3,760.90","3,777.63","27,668","10,45,19,597.00","7,675"
"AKZOINDIA","EQ","25-Jul-2025","3,872.50","3,865.00","3,865.00","3,750.10","3,750.10","3,766.80","3,794.27","23,368","8,86,64,564.80","5,195"
"AKZOINDIA","EQ","24-Jul-2025","3,766.20","3,781.20","3,915.50","3,766.60","3,871.00","3,872.50","3,873.68","67,582","26,17,90,917.80","16,820"
"AKZOINDIA","EQ","23-Jul-2025","3,826.10","3,820.10","3,892.40","3,744.50","3,778.00","3,766.20","3,810.85","71,095","27,09,32,423.60","13,874"
"AKZOINDIA","EQ","22-Jul-2025","3,690.90","3,715.90","3,864.00","3,675.10","3,817.20","3,826.10","3,791.94","1,32,792","50,35,39,340.70","21,680"
"AKZOINDIA","EQ","21-Jul-2025","3,632.60","3,632.60","3,724.00","3,611.40","3,693.90","3,690.90","3,678.72","55,139","20,28,40,694.20","10,319"
"AKZOINDIA","EQ","18-Jul-2025","3,618.10","3,618.00","3,648.50","3,577.80","3,621.40","3,632.60","3,622.52","42,722","15,47,61,386.40","7,174"
"AKZOINDIA","EQ","17-Jul-2025","3,505.80","3,515.80","3,645.00","3,505.80","3,617.00","3,618.10","3,591.01","65,311","23,45,32,562.30","11,261"
"AKZOINDIA","EQ","16-Jul-2025","3,603.00","3,624.00","3,624.00","3,500.00","3,523.00","3,505.80","3,526.27","1,07,371","37,86,18,780.70","7,073"
"AKZOINDIA","EQ","15-Jul-2025","3,636.20","3,635.00","3,650.00","3,573.00","3,595.10","3,603.00","3,607.42","49,342","17,79,97,084.00","6,315"
"AKZOINDIA","EQ","14-Jul-2025","3,642.60","3,643.00","3,655.00","3,606.00","3,627.00","3,636.20","3,636.12","44,670","16,24,25,699.50","6,494"
"AKZOINDIA","EQ","11-Jul-2025","3,601.10","3,585.00","3,663.90","3,551.20","3,650.00","3,642.60","3,617.23","59,892","21,66,42,844.60","8,502"
"AKZOINDIA","EQ","10-Jul-2025","3,648.80","3,648.80","3,648.80","3,567.10","3,603.00","3,601.10","3,611.18","1,08,541","39,19,61,262.10","12,039"
"AKZOINDIA","EQ","09-Jul-2025","3,684.60","3,685.00","3,740.30","3,578.20","3,627.00","3,648.80","3,650.42","22,40,180","8,17,75,90,484.40","15,311"
"AKZOINDIA","EQ","08-Jul-2025","3,609.00","3,610.00","3,698.00","3,551.50","3,695.00","3,684.60","3,645.39","82,321","30,00,92,271.70","13,019"
"AKZOINDIA","EQ","07-Jul-2025","3,441.50","3,431.20","3,635.00","3,421.00","3,593.00","3,609.00","3,559.05","1,09,913","39,11,86,013.70","15,959"
"AKZOINDIA","EQ","04-Jul-2025","3,417.00","3,447.00","3,475.50","3,410.20","3,435.20","3,441.50","3,449.08","60,507","20,86,93,333.90","8,999"
"AKZOINDIA","EQ","03-Jul-2025","3,435.00","3,428.00","3,472.40","3,411.20","3,415.10","3,417.00","3,427.43","57,676","19,76,80,502.10","6,902"
"AKZOINDIA","EQ","02-Jul-2025","3,419.00","3,446.00","3,446.00","3,401.60","3,425.10","3,435.00","3,417.90","56,510","19,31,45,437.10","6,095"
"AKZOINDIA","EQ","01-Jul-2025","3,415.30","3,410.10","3,449.50","3,387.60","3,417.00","3,419.00","3,418.73","57,103","19,52,19,644.60","6,768"
"AKZOINDIA","EQ","30-Jun-2025","3,418.60","3,419.00","3,450.00","3,405.00","3,417.00","3,415.30","3,418.20","79,439","27,15,38,086.90","7,881"
"AKZOINDIA","EQ","27-Jun-2025","3,189.30","3,215.00","3,540.00","3,136.10","3,419.00","3,418.60","3,416.93","12,45,810","4,25,68,47,438.20","1,12,313"
"AKZOINDIA","EQ","26-Jun-2025","3,241.80","3,241.80","3,340.00","3,176.30","3,210.20","3,189.30","3,237.30","26,543","8,59,27,645.50","5,859"
"AKZOINDIA","EQ","25-Jun-2025","3,230.70","3,259.00","3,267.20","3,214.90","3,225.40","3,241.80","3,236.53","9,357","3,02,84,247.80","2,709"
"AKZOINDIA","EQ","24-Jun-2025","3,261.60","3,279.00","3,301.70","3,209.10","3,210.00","3,230.70","3,228.71","13,355","4,31,19,478.50","3,747"
"AKZOINDIA","EQ","23-Jun-2025","3,099.50","3,108.00","3,281.10","3,084.20","3,250.10","3,261.60","3,202.25","42,331","13,55,54,343.80","8,414"
"AKZOINDIA","EQ","20-Jun-2025","3,190.30","3,175.00","3,230.20","3,064.10","3,124.80","3,099.50","3,112.53","67,345","20,96,13,577.40","15,244"
"AKZOINDIA","EQ","19-Jun-2025","3,235.20","3,235.20","3,241.80","3,171.90","3,180.00","3,190.30","3,212.61","7,180","2,30,66,567.00","1,586"
"AKZOINDIA","EQ","18-Jun-2025","3,227.00","3,211.10","3,249.90","3,188.00","3,235.00","3,235.20","3,221.61","4,185","1,34,82,419.00","1,549"
"AKZOINDIA","EQ","17-Jun-2025","3,246.60","3,275.00","3,321.60","3,208.60","3,211.20","3,227.00","3,252.25","9,161","2,97,93,881.50","2,655"
"AKZOINDIA","EQ","16-Jun-2025","3,238.30","3,238.30","3,264.80","3,210.00","3,244.00","3,246.60","3,235.46","5,236","1,69,40,871.80","1,508"
